date,campaign,ad_group,keyword,match_type,intent_tier,is_high_intent,is_crm_verified,impressions,clicks,cost,gads_conversions,gads_conv_value
2026-03-01,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4358,195,237.39,20.4,1826.84
2026-03-01,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1544,69,78.85,8.6,617.86
2026-03-01,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5925,275,301.52,28.9,2225.27
2026-03-01,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2557,119,132.13,12.8,1075.25
2026-03-01,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3327,167,218.68,21.2,1508.47
2026-03-01,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2983,145,149.99,14.6,1301.22
2026-03-02,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7208,350,377.76,39.3,2761.09
2026-03-02,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5129,298,310.6,33.8,2163.99
2026-03-02,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2466,120,145.62,13.8,1038.6
2026-03-02,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1373,64,79.47,7.6,540.34
2026-03-02,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2367,121,141.31,11.5,986.93
2026-03-02,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1172,52,70.97,6.6,444.69
2026-03-02,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2072,88,107.56,9.7,786.81
2026-03-02,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4043,180,221.41,22.0,1545.82
2026-03-02,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1362,66,79.27,7.3,600.3
2026-03-02,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5276,241,292.8,30.6,2042.18
2026-03-02,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2156,108,123.66,13.2,954.94
2026-03-02,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3226,176,199.15,18.9,1406.41
2026-03-02,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2563,141,144.22,15.7,1210.44
2026-03-03,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7340,370,417.14,36.0,3108.73
2026-03-03,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5822,272,329.37,31.3,2389.04
2026-03-03,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2528,120,135.79,14.8,1075.08
2026-03-03,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1570,68,86.54,8.7,589.7
2026-03-03,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2623,116,141.47,11.9,947.89
2026-03-03,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1101,62,65.78,6.1,490.74
2026-03-03,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2064,98,118.53,11.1,858.87
2026-03-03,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4403,179,219.3,20.9,1560.21
2026-03-03,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1294,66,79.56,7.6,610.32
2026-03-03,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5665,270,331.47,29.8,2063.1
2026-03-03,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2610,119,137.18,13.3,1057.52
2026-03-03,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3472,183,212.02,20.0,1563.0
2026-03-03,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2652,141,169.43,14.2,1057.91
2026-03-04,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7017,355,441.29,41.1,2798.35
2026-03-04,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6452,289,323.13,33.4,2524.34
2026-03-04,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2613,132,146.99,14.8,1113.71
2026-03-04,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1548,70,79.98,7.8,595.41
2026-03-04,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2363,129,135.45,14.9,1075.74
2026-03-04,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1240,65,68.06,6.1,537.83
2026-03-04,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2232,103,125.18,12.0,891.12
2026-03-04,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4119,197,230.12,23.8,1570.73
2026-03-04,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1381,73,80.82,7.5,565.43
2026-03-04,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5398,282,299.08,29.6,2281.5
2026-03-04,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2515,114,139.41,12.7,977.2
2026-03-04,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3409,165,201.4,20.8,1602.64
2026-03-04,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2879,138,168.18,17.2,1108.58
2026-03-05,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,6977,343,437.61,38.7,3237.76
2026-03-05,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5613,272,325.51,30.6,2403.8
2026-03-05,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2466,123,139.9,14.6,1147.5
2026-03-05,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1510,65,82.28,8.7,626.07
2026-03-05,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2269,124,144.72,14.6,974.64
2026-03-05,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1157,61,71.55,6.3,555.39
2026-03-05,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,1942,104,117.33,11.4,892.6
2026-03-05,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3949,198,243.91,20.4,1697.79
2026-03-05,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1294,69,80.86,7.4,527.79
2026-03-05,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5640,263,300.47,30.0,2280.14
2026-03-05,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2469,118,130.72,12.7,1098.24
2026-03-05,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3684,171,203.69,21.5,1390.39
2026-03-05,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2836,147,172.07,17.0,1155.85
2026-03-06,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,8490,405,443.82,43.8,3359.07
2026-03-06,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,7008,293,381.4,36.7,2720.25
2026-03-06,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2950,140,159.63,14.5,1101.65
2026-03-06,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1792,71,85.61,8.8,671.7
2026-03-06,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2651,130,137.8,15.0,1128.64
2026-03-06,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1269,60,73.94,7.8,567.67
2026-03-06,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2089,107,119.88,12.1,906.43
2026-03-06,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4483,207,255.91,22.1,1784.65
2026-03-06,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1431,73,89.48,7.6,655.96
2026-03-06,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5810,278,326.16,31.1,2495.47
2026-03-06,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2818,121,155.98,12.6,1055.25
2026-03-06,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3941,204,204.66,20.1,1483.93
2026-03-06,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2942,140,186.38,16.2,1257.18
2026-03-07,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,6520,365,379.75,43.1,3293.13
2026-03-07,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6502,295,327.25,30.4,2562.45
2026-03-07,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2614,120,134.59,14.9,1057.65
2026-03-07,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1552,73,84.37,8.5,580.57
2026-03-07,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2658,124,140.93,12.2,952.91
2026-03-07,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1160,64,64.93,7.3,503.43
2026-03-07,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,1844,101,112.04,12.0,766.72
2026-03-07,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3692,200,219.09,24.3,1588.67
2026-03-07,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1261,73,80.38,7.1,603.02
2026-03-07,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5935,294,324.77,28.4,2437.87
2026-03-07,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2181,109,127.43,14.8,927.89
2026-03-07,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3481,187,218.89,21.1,1491.71
2026-03-07,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2824,142,160.79,14.2,1166.68
2026-03-08,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7368,344,409.8,39.7,3116.25
2026-03-08,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5731,296,335.19,33.0,2311.93
2026-03-08,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2443,132,160.14,15.3,987.61
2026-03-08,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1395,71,80.25,8.0,670.64
2026-03-08,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2700,127,147.84,15.0,1001.12
2026-03-08,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1238,60,74.94,7.5,560.04
2026-03-08,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,1884,95,120.16,10.3,954.16
2026-03-08,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4216,202,256.14,21.8,1800.34
2026-03-08,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1523,69,77.71,8.6,629.18
2026-03-08,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5985,286,359.0,34.4,2610.22
2026-03-08,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2365,113,153.83,13.9,1026.89
2026-03-08,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3766,194,231.72,19.5,1428.09
2026-03-08,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2934,131,178.3,14.6,1257.12
2026-03-09,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7057,359,420.58,35.6,3028.54
2026-03-09,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6611,312,315.92,31.0,2352.28
2026-03-09,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2831,114,128.44,14.1,1101.27
2026-03-09,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1591,69,80.65,8.2,521.21
2026-03-09,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2710,124,128.79,13.8,1038.49
2026-03-09,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1155,56,72.22,7.0,506.3
2026-03-09,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2008,94,107.13,11.0,871.14
2026-03-09,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4324,196,224.81,22.4,1626.25
2026-03-09,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1295,72,75.93,7.7,568.1
2026-03-09,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,6035,259,293.49,33.4,2145.45
2026-03-09,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2241,122,127.34,12.2,1019.45
2026-03-09,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3942,189,199.51,21.9,1429.61
2026-03-09,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2676,128,150.34,14.9,1147.68
2026-03-10,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,6748,322,349.39,33.1,2711.69
2026-03-10,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5433,269,293.17,27.9,2398.33
2026-03-10,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2083,107,121.94,13.2,867.91
2026-03-10,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1331,60,77.54,7.4,507.05
2026-03-10,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2058,102,129.46,12.3,917.52
2026-03-10,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1114,56,65.55,6.3,475.51
2026-03-10,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,1831,94,103.64,8.7,824.03
2026-03-10,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3839,179,193.23,17.7,1595.19
2026-03-10,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1209,58,65.65,6.1,527.94
2026-03-10,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5057,240,280.35,26.0,1932.37
2026-03-10,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2169,99,121.73,12.6,932.12
2026-03-10,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3520,153,181.83,19.3,1460.88
2026-03-10,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2549,130,149.99,13.5,982.83
2026-03-11,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,6045,316,342.86,34.5,3005.44
2026-03-11,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5704,248,316.69,32.1,2212.54
2026-03-11,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2381,111,118.51,12.0,1029.21
2026-03-11,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1318,57,74.71,7.5,593.61
2026-03-11,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2077,100,116.49,13.4,844.18
2026-03-11,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1057,49,64.16,6.5,488.65
2026-03-11,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,1832,91,105.83,10.5,739.38
2026-03-11,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3518,177,191.17,19.7,1416.22
2026-03-11,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1140,57,73.04,6.1,524.61
2026-03-11,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,4910,255,288.19,26.2,2148.35
2026-03-11,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2357,100,118.39,13.4,826.63
2026-03-11,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3490,145,168.35,19.8,1255.88
2026-03-11,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2807,122,140.27,15.7,1124.75
2026-03-12,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7492,364,412.27,40.0,3174.99
2026-03-12,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6441,291,331.65,34.5,2716.29
2026-03-12,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2741,128,136.05,15.6,953.71
